"pomiar" "Szczep" "powt" "czas"
"698" 1.07712554012483 "A" 1 98
"699" 1.07868433976356 "A" 1 99
"700" 1.08511850794878 "A" 1 100
"701" 0.0917506418612399 "A" 2 1
"702" 0.102691824821172 "A" 2 2
"703" 0.110620721107643 "A" 2 3
"704" 0.136640081220619 "A" 2 4
"705" 0.12579849419174 "A" 2 5
"706" 0.147874690893194 "A" 2 6
"707" 0.144949902343756 "A" 2 7
"708" 0.154566523657311 "A" 2 8
"709" 0.187040958586343 "A" 2 9
"710" 0.171441625643244 "A" 2 10
"711" 0.176932135476221 "A" 2 11
"712" 0.193688871386579 "A" 2 12
"713" 0.179309879656653 "A" 2 13
"714" 0.186407741250114 "A" 2 14
"715" 0.199069893016879 "A" 2 15
"716" 0.228481952590305 "A" 2 16
"717" 0.231561679600766 "A" 2 17
"718" 0.226474010482716 "A" 2 18
"719" 0.260975738746403 "A" 2 19
"720" 0.332082851360536 "A" 2 20
"721" 0.337352949677922 "A" 2 21
"722" 0.351222876749926 "A" 2 22
"723" 0.312457427925463 "A" 2 23
"724" 0.337236752003091 "A" 2 24
"725" 0.353583101037273 "A" 2 25
"726" 0.338792919622055 "A" 2 26
"727" 0.35227273337183 "A" 2 27
"728" 0.372426683132064 "A" 2 28
"729" 0.382364264117697 "A" 2 29
"730" 0.386057149722352 "A" 2 30
"731" 0.399145295596245 "A" 2 31
"732" 0.40186738900547 "A" 2 32
"733" 0.408383060520464 "A" 2 33
"734" 0.418403172908805 "A" 2 34
"735" 0.443790889063312 "A" 2 35
"736" 0.451040566988754 "A" 2 36
"737" 0.461028427794008 "A" 2 37
"738" 0.469471607037335 "A" 2 38
"739" 0.468997642302854 "A" 2 39
"740" 0.490576450397712 "A" 2 40
"741" 0.497895542119331 "A" 2 41
"742" 0.502938122394851 "A" 2 42
"743" 0.498082924738122 "A" 2 43
"744" 0.494705463085672 "A" 2 44
"745" 0.501294747951661 "A" 2 45
"746" 0.52459350102705 "A" 2 46
"747" 0.504448256811432 "A" 2 47
"748" 0.553927941763788 "A" 2 48
"749" 0.588322226760053 "A" 2 49
"750" 0.571010770380435 "A" 2 50
"751" 0.589402645965172 "A" 2 51
"752" 0.600799519337832 "A" 2 52
"753" 0.596480427250246 "A" 2 53
"754" 0.583874508707065 "A" 2 54
"755" 0.619590547248128 "A" 2 55
"756" 0.616958455227244 "A" 2 56
"757" 0.634276267288845 "A" 2 57
"758" 0.608441877764866 "A" 2 58
"759" 0.648251331667217 "A" 2 59
"760" 0.665284838004448 "A" 2 60
"761" 0.659311149138199 "A" 2 61
"762" 0.627584908650385 "A" 2 62
"763" 0.654050850530087 "A" 2 63
"764" 0.669684124123856 "A" 2 64
"765" 0.675487488689359 "A" 2 65
"766" 0.671263197207574 "A" 2 66
"767" 0.699797502273296 "A" 2 67
"768" 0.71464313030588 "A" 2 68
"769" 0.710824144901805 "A" 2 69
"770" 0.698727928927362 "A" 2 70
"771" 0.713389837301913 "A" 2 71
"772" 0.698110105626224 "A" 2 72
"773" 0.738430911988122 "A" 2 73
"774" 0.720161253459602 "A" 2 74
"775" 0.733273265365702 "A" 2 75
"776" 0.768455416369842 "A" 2 76
"777" 0.738396937971548 "A" 2 77
"778" 0.764546410307591 "A" 2 78
"779" 0.795094926122928 "A" 2 79
"780" 0.803348435734217 "A" 2 80
"781" 0.791893048240918 "A" 2 81
"782" 0.805989564174359 "A" 2 82
"783" 0.852948627664643 "A" 2 83
"784" 0.839350777191963 "A" 2 84
"785" 0.850285555080495 "A" 2 85
"786" 0.89102393036721 "A" 2 86
"787" 0.881925360189026 "A" 2 87
"788" 0.892712748110004 "A" 2 88
"789" 0.912484662420657 "A" 2 89
"790" 0.938910395726034 "A" 2 90
"791" 0.953333645047262 "A" 2 91
"792" 0.960495171875899 "A" 2 92
"793" 0.999016281426212 "A" 2 93
"794" 0.998326474768622 "A" 2 94
"795" 1.05521131339723 "A" 2 95
"796" 1.04567994307008 "A" 2 96
"797" 1.05821591659438 "A" 2 97
"798" 1.06991213453612 "A" 2 98
"799" 1.10473940236632 "A" 2 99
"800" 1.09617903939794 "A" 2 100
"801" 0.107840051459186 "A" 3 1
"802" 0.119101274909433 "A" 3 2
"803" 0.131564250718991 "A" 3 3
"804" 0.115256164632359 "A" 3 4
"805" 0.189516640421247 "A" 3 5
"806" 0.198269859135391 "A" 3 6
"807" 0.212890231568393 "A" 3 7
"808" 0.244293175632623 "A" 3 8
"809" 0.242846674407495 "A" 3 9
"810" 0.275566537321302 "A" 3 10
"811" 0.227180193788476 "A" 3 11
"812" 0.262603042876533 "A" 3 12
"813" 0.282529684940937 "A" 3 13
"814" 0.288748617197531 "A" 3 14
"815" 0.309437730198822 "A" 3 15
"816" 0.310927623757958 "A" 3 16
"817" 0.337409513699864 "A" 3 17
"818" 0.334486465758949 "A" 3 18
"819" 0.331522008072891 "A" 3 19
"820" 0.335655187335289 "A" 3 20
"821" 0.342869389445114 "A" 3 21
"822" 0.337824792817489 "A" 3 22
"823" 0.370960958480971 "A" 3 23
"824" 0.379083720983454 "A" 3 24
"825" 0.402502656528184 "A" 3 25
"826" 0.400418313385585 "A" 3 26
"827" 0.42628683894766 "A" 3 27
"828" 0.426530724987175 "A" 3 28
"829" 0.4571867300297 "A" 3 29
"830" 0.44446767750813 "A" 3 30
"831" 0.430617784799095 "A" 3 31
"832" 0.443508754143151 "A" 3 32
"833" 0.458255393080412 "A" 3 33
"834" 0.456086253604621 "A" 3 34
"835" 0.472651697831285 "A" 3 35
"836" 0.490963723187248 "A" 3 36
"837" 0.490237274379494 "A" 3 37
"838" 0.473723897012108 "A" 3 38
"839" 0.483121168005079 "A" 3 39
"840" 0.50434055070891 "A" 3 40
"841" 0.551975392539686 "A" 3 41
"842" 0.55472421509497 "A" 3 42
"843" 0.587594471258618 "A" 3 43
"844" 0.584466337062202 "A" 3 44
"845" 0.590213784257737 "A" 3 45
"846" 0.615058397877601 "A" 3 46
"847" 0.610761598524643 "A" 3 47
"848" 0.633412345908513 "A" 3 48
"849" 0.66687417285412 "A" 3 49
"850" 0.6562704234619 "A" 3 50
"851" 0.659190329698123 "A" 3 51
"852" 0.663120532883964 "A" 3 52
"853" 0.679450638948639 "A" 3 53
"854" 0.683941388417068 "A" 3 54
"855" 0.675262863499544 "A" 3 55
"856" 0.683672824997785 "A" 3 56
"857" 0.697274363259854 "A" 3 57
"858" 0.682809397450523 "A" 3 58
"859" 0.710821722980744 "A" 3 59
"860" 0.734011437836762 "A" 3 60
"861" 0.754600231923824 "A" 3 61
"862" 0.752486185915135 "A" 3 62
"863" 0.742446725403343 "A" 3 63
"864" 0.750263512911204 "A" 3 64
"865" 0.760717943540625 "A" 3 65
"866" 0.808928893136669 "A" 3 66
"867" 0.800873563579998 "A" 3 67
"868" 0.82773859723123 "A" 3 68
"869" 0.845708041163005 "A" 3 69
"870" 0.800369157979358 "A" 3 70
"871" 0.841541999799838 "A" 3 71
"872" 0.847206582509719 "A" 3 72
"873" 0.852161982004071 "A" 3 73
"874" 0.841899619959432 "A" 3 74
"875" 0.87563533886117 "A" 3 75
"876" 0.87009590435072 "A" 3 76
"877" 0.889461226908536 "A" 3 77
"878" 0.886396098244279 "A" 3 78
"879" 0.890530704994947 "A" 3 79
"880" 0.873703997159689 "A" 3 80
"881" 0.896013229192088 "A" 3 81
"882" 0.909585598632894 "A" 3 82
"883" 0.907852497771543 "A" 3 83
"884" 0.927955960108668 "A" 3 84
"885" 0.934104549789451 "A" 3 85
"886" 0.919719251577559 "A" 3 86
"887" 0.920950519524083 "A" 3 87
"888" 0.93574814671935 "A" 3 88
"889" 0.938362692277525 "A" 3 89
"890" 0.941176320312252 "A" 3 90
"891" 1.01327726856603 "A" 3 91
"892" 1.01354056319216 "A" 3 92
"893" 1.01974987683323 "A" 3 93
"894" 1.04850467099921 "A" 3 94
"895" 1.03008782844212 "A" 3 95
"896" 1.05558729552184 "A" 3 96
"897" 1.07216217622963 "A" 3 97
"898" 1.08297791374713 "A" 3 98
"899" 1.0732686309734 "A" 3 99
"900" 1.07569136324486 "A" 3 100
"901" 0.106270319890706 "B" 1 1
"902" 0.134206541569421 "B" 1 2
"903" 0.136096690001482 "B" 1 3
"904" 0.139414673153476 "B" 1 4
"905" 0.151731795182338 "B" 1 5
"906" 0.154634964555368 "B" 1 6
"907" 0.151531596440866 "B" 1 7
"908" 0.157391768169669 "B" 1 8
"909" 0.171108866584649 "B" 1 9
"910" 0.18238368376992 "B" 1 10
"911" 0.194624465363618 "B" 1 11
"912" 0.195770803610991 "B" 1 12
"913" 0.200308270491692 "B" 1 13
"914" 0.197438360139139 "B" 1 14
"915" 0.226945756178161 "B" 1 15
"916" 0.208343341235124 "B" 1 16
"917" 0.236744148007027 "B" 1 17
"918" 0.226210870522394 "B" 1 18
"919" 0.247747941643299 "B" 1 19
"920" 0.274071967841781 "B" 1 20
"921" 0.255890947009724 "B" 1 21
"922" 0.25036800696348 "B" 1 22
"923" 0.269113768113394 "B" 1 23
"924" 0.294966994037009 "B" 1 24
"925" 0.300483318301943 "B" 1 25
"926" 0.296903764987447 "B" 1 26
"927" 0.308637957264661 "B" 1 27
"928" 0.332299120324157 "B" 1 28
"929" 0.29031411687878 "B" 1 29
"930" 0.319628019468531 "B" 1 30
"931" 0.366095180435435 "B" 1 31
"932" 0.376272057744145 "B" 1 32
"933" 0.371195200193446 "B" 1 33
"934" 0.393867890622441 "B" 1 34
"935" 0.388313472922281 "B" 1 35
"936" 0.413673620889661 "B" 1 36
"937" 0.415721885897859 "B" 1 37
"938" 0.416107996885078 "B" 1 38
"939" 0.412831641122896 "B" 1 39
"940" 0.436313919113362 "B" 1 40
"941" 0.437259615282092 "B" 1 41
"942" 0.447058499586773 "B" 1 42
"943" 0.445152529059496 "B" 1 43
"944" 0.454958750375934 "B" 1 44
"945" 0.45215079451702 "B" 1 45
"946" 0.453070840255898 "B" 1 46
"947" 0.475283559637101 "B" 1 47
"948" 0.469032316200821 "B" 1 48
"949" 0.473090824329638 "B" 1 49
"950" 0.479973129986023 "B" 1 50
"951" 0.48983212569183 "B" 1 51
"952" 0.492105973192618 "B" 1 52
"953" 0.485693568480678 "B" 1 53
"954" 0.519045446199321 "B" 1 54
"955" 0.505452332297103 "B" 1 55
"956" 0.518467247769642 "B" 1 56
"957" 0.515691365717795 "B" 1 57
"958" 0.520215630177912 "B" 1 58
"959" 0.52764795471931 "B" 1 59
"960" 0.531221248879324 "B" 1 60
"961" 0.548778951928566 "B" 1 61
"962" 0.531589363618065 "B" 1 62
"963" 0.558039314745565 "B" 1 63
"964" 0.554630837124477 "B" 1 64
"965" 0.569531767834944 "B" 1 65
"966" 0.56063547097514 "B" 1 66
"967" 0.5873669603089 "B" 1 67
"968" 0.614635854547915 "B" 1 68
"969" 0.59964857051289 "B" 1 69
"970" 0.617109752710927 "B" 1 70
"971" 0.622726104105586 "B" 1 71
"972" 0.621112005927557 "B" 1 72
"973" 0.623159077967082 "B" 1 73
"974" 0.652033861078454 "B" 1 74
"975" 0.637654021263827 "B" 1 75
"976" 0.643263145425346 "B" 1 76
"977" 0.642336462062327 "B" 1 77
"978" 0.643951947873346 "B" 1 78
"979" 0.65860477019385 "B" 1 79
"980" 0.646235861024626 "B" 1 80
"981" 0.690990394252675 "B" 1 81
"982" 0.753236217577704 "B" 1 82
"983" 0.724396062699182 "B" 1 83
"984" 0.722137629622796 "B" 1 84
"985" 0.73959248577805 "B" 1 85
"986" 0.752428197374696 "B" 1 86
"987" 0.761648216235734 "B" 1 87
"988" 0.745726798183034 "B" 1 88
"989" 0.77583112674432 "B" 1 89
"990" 0.780985202646895 "B" 1 90
"991" 0.80003818208064 "B" 1 91
"992" 0.803272112153605 "B" 1 92
"993" 0.798585004881543 "B" 1 93
"994" 0.799746747088428 "B" 1 94
"995" 0.799839559497996 "B" 1 95
"996" 0.832252922030053 "B" 1 96
"997" 0.84428419861328 "B" 1 97
"998" 0.826784042069429 "B" 1 98
"999" 0.868503391914741 "B" 1 99
"1000" 0.865848766224757 "B" 1 100
"1001" 0.0942022341824856 "B" 2 1
"1002" 0.122624169112217 "B" 2 2
"1003" 0.107686119971846 "B" 2 3
"1004" 0.153259604833734 "B" 2 4
"1005" 0.151565419051815 "B" 2 5
"1006" 0.141261297100506 "B" 2 6
"1007" 0.148457493604168 "B" 2 7
"1008" 0.167634417777333 "B" 2 8
"1009" 0.180035991432021 "B" 2 9
"1010" 0.16988777180393 "B" 2 10
"1011" 0.192800432039831 "B" 2 11
"1012" 0.19300753457037 "B" 2 12
"1013" 0.203759002181129 "B" 2 13
"1014" 0.231889209944747 "B" 2 14
"1015" 0.258636666877646 "B" 2 15
"1016" 0.255068537337097 "B" 2 16
"1017" 0.241486392556537 "B" 2 17
"1018" 0.251675040084625 "B" 2 18
"1019" 0.237656830255111 "B" 2 19
"1020" 0.247797210666938 "B" 2 20
"1021" 0.245731717919528 "B" 2 21
"1022" 0.257599862645845 "B" 2 22
"1023" 0.250716395698002 "B" 2 23
"1024" 0.321255505615934 "B" 2 24
"1025" 0.332748350728749 "B" 2 25
"1026" 0.333678400390337 "B" 2 26
"1027" 0.352114622559358 "B" 2 27
"1028" 0.345367429949745 "B" 2 28
"1029" 0.337824965722693 "B" 2 29
"1030" 0.346701171324758 "B" 2 30
"1031" 0.365244629643884 "B" 2 31
"1032" 0.355938296224301 "B" 2 32
"1033" 0.366980406491211 "B" 2 33
"1034" 0.415212224098259 "B" 2 34
"1035" 0.423110543862316 "B" 2 35
"1036" 0.436631479438979 "B" 2 36
"1037" 0.424301302577358 "B" 2 37
"1038" 0.431245770077073 "B" 2 38
"1039" 0.430905915832097 "B" 2 39
"1040" 0.45115935479231 "B" 2 40
"1041" 0.447641264182797 "B" 2 41
"1042" 0.50095746360584 "B" 2 42
"1043" 0.475538175727069 "B" 2 43
"1044" 0.50258354972475 "B" 2 44
"1045" 0.513983039282772 "B" 2 45
"1046" 0.541112957891375 "B" 2 46
"1047" 0.535406363828083 "B" 2 47
"1048" 0.546817966447995 "B" 2 48
"1049" 0.538895597174333 "B" 2 49
"1050" 0.555094156667084 "B" 2 50
"1051" 0.56686012455262 "B" 2 51
"1052" 0.562520266723501 "B" 2 52
"1053" 0.548798734274679 "B" 2 53
"1054" 0.581321137915795 "B" 2 54
"1055" 0.588400444235517 "B" 2 55
"1056" 0.587657943513071 "B" 2 56
"1057" 0.591164492784126 "B" 2 57
"1058" 0.58231565044582 "B" 2 58
"1059" 0.588071727519794 "B" 2 59
"1060" 0.583187153856757 "B" 2 60
"1061" 0.598734617158691 "B" 2 61
"1062" 0.620348788246874 "B" 2 62
"1063" 0.62728306846689 "B" 2 63
"1064" 0.638927326237556 "B" 2 64
"1065" 0.635570895701453 "B" 2 65
"1066" 0.650580678419583 "B" 2 66
"1067" 0.65474243736153 "B" 2 67
"1068" 0.674453481243329 "B" 2 68
"1069" 0.687644530613605 "B" 2 69
"1070" 0.704236377638452 "B" 2 70
"1071" 0.70860550999102 "B" 2 71
"1072" 0.692846252817982 "B" 2 72
"1073" 0.705408741777772 "B" 2 73
"1074" 0.72013574016885 "B" 2 74
"1075" 0.698631629930521 "B" 2 75
"1076" 0.727425395478182 "B" 2 76
"1077" 0.730480085073407 "B" 2 77
"1078" 0.726244475500171 "B" 2 78
"1079" 0.741149923321863 "B" 2 79
"1080" 0.760232624949667 "B" 2 80
"1081" 0.768341832006757 "B" 2 81
"1082" 0.792317514568125 "B" 2 82
"1083" 0.767904479294362 "B" 2 83
"1084" 0.770278203357282 "B" 2 84
"1085" 0.756596235989148 "B" 2 85
"1086" 0.784651118399433 "B" 2 86
"1087" 0.79350781505963 "B" 2 87
"1088" 0.799530137179752 "B" 2 88
"1089" 0.787497407144348 "B" 2 89
"1090" 0.79952509377909 "B" 2 90
"1091" 0.819988937137939 "B" 2 91
"1092" 0.79463402361595 "B" 2 92
"1093" 0.812834908515572 "B" 2 93
"1094" 0.804820823155373 "B" 2 94
"1095" 0.811239794502879 "B" 2 95
"1096" 0.818026889052883 "B" 2 96
"1097" 0.843986176748024 "B" 2 97
"1098" 0.830304303915153 "B" 2 98
"1099" 0.836175011840796 "B" 2 99
"1100" 0.842696210934188 "B" 2 100
"1101" 0.123165904674479 "B" 3 1
"1102" 0.104685213174984 "B" 3 2
"1103" 0.116119538108177 "B" 3 3
"1104" 0.118355523197023 "B" 3 4
"1105" 0.13134291419131 "B" 3 5
"1106" 0.146695978459701 "B" 3 6
"1107" 0.143748614951612 "B" 3 7
"1108" 0.154134712661667 "B" 3 8
"1109" 0.160055075159933 "B" 3 9
"1110" 0.178035305199749 "B" 3 10
"1111" 0.171822135757822 "B" 3 11
"1112" 0.183356911583465 "B" 3 12
"1113" 0.175595084272922 "B" 3 13
"1114" 0.188267779232484 "B" 3 14
"1115" 0.194109431082631 "B" 3 15
"1116" 0.19183947873065 "B" 3 16
"1117" 0.220603943805632 "B" 3 17
"1118" 0.232357428705573 "B" 3 18
"1119" 0.238276390188497 "B" 3 19
"1120" 0.227285566348395 "B" 3 20
"1121" 0.221984071929014 "B" 3 21
"1122" 0.23274026538681 "B" 3 22
"1123" 0.228738687777916 "B" 3 23
"1124" 0.238938080335438 "B" 3 24
"1125" 0.261652105772535 "B" 3 25
"1126" 0.242796926519863 "B" 3 26
"1127" 0.254599403665585 "B" 3 27
"1128" 0.278692837142211 "B" 3 28
"1129" 0.28365625372995 "B" 3 29
"1130" 0.302983451718731 "B" 3 30
"1131" 0.304949753996136 "B" 3 31
"1132" 0.329622106888038 "B" 3 32
"1133" 0.322738936491763 "B" 3 33
"1134" 0.341549307713966 "B" 3 34
"1135" 0.375965807562485 "B" 3 35
"1136" 0.373687203334439 "B" 3 36
"1137" 0.379609566195119 "B" 3 37
"1138" 0.41837324122619 "B" 3 38
"1139" 0.404842647271034 "B" 3 39
"1140" 0.412192339520817 "B" 3 40
"1141" 0.428479114017658 "B" 3 41
"1142" 0.427695055848536 "B" 3 42
"1143" 0.40965580550364 "B" 3 43
"1144" 0.463362235904296 "B" 3 44
"1145" 0.444860044902816 "B" 3 45
"1146" 0.450129048925927 "B" 3 46
"1147" 0.445369857482901 "B" 3 47
"1148" 0.455813402286749 "B" 3 48
"1149" 0.45739883845647 "B" 3 49
"1150" 0.461746849156828 "B" 3 50
"1151" 0.475888349273744 "B" 3 51
"1152" 0.472605507539169 "B" 3 52
"1153" 0.481154389973173 "B" 3 53
"1154" 0.508282676744488 "B" 3 54
"1155" 0.501038737553903 "B" 3 55
"1156" 0.521580093219159 "B" 3 56
"1157" 0.526114268341324 "B" 3 57
"1158" 0.537245238201366 "B" 3 58
"1159" 0.546539541436635 "B" 3 59
"1160" 0.556025030216527 "B" 3 60
"1161" 0.565043945478415 "B" 3 61
"1162" 0.572354270694349 "B" 3 62
"1163" 0.587945785573437 "B" 3 63
"1164" 0.597927821089486 "B" 3 64
"1165" 0.61352891721983 "B" 3 65
"1166" 0.628163155831701 "B" 3 66
"1167" 0.62003044614129 "B" 3 67
"1168" 0.618868364078179 "B" 3 68
"1169" 0.674346478457022 "B" 3 69
"1170" 0.662650631752334 "B" 3 70
"1171" 0.676613457268765 "B" 3 71
"1172" 0.682332545194267 "B" 3 72
"1173" 0.679873206373439 "B" 3 73
"1174" 0.719310915438077 "B" 3 74
"1175" 0.697861372555199 "B" 3 75
"1176" 0.69999394978326 "B" 3 76
"1177" 0.741312553768828 "B" 3 77
"1178" 0.733422235191061 "B" 3 78
"1179" 0.729169727449172 "B" 3 79
"1180" 0.747349860659104 "B" 3 80
"1181" 0.733614997211315 "B" 3 81
"1182" 0.728755294945158 "B" 3 82
"1183" 0.743182690558023 "B" 3 83
"1184" 0.737943151664896 "B" 3 84
"1185" 0.754569764907339 "B" 3 85
"1186" 0.761662974573025 "B" 3 86
"1187" 0.78759334714248 "B" 3 87
"1188" 0.76975503148662 "B" 3 88
"1189" 0.785016197418553 "B" 3 89
"1190" 0.800020279163433 "B" 3 90
"1191" 0.777404360245819 "B" 3 91
"1192" 0.790010994082842 "B" 3 92
"1193" 0.795151246546953 "B" 3 93
"1194" 0.793330144758532 "B" 3 94
"1195" 0.83899674023703 "B" 3 95
"1196" 0.825160162763612 "B" 3 96
"1197" 0.841335335650587 "B" 3 97
"1198" 0.843522368306104 "B" 3 98
"1199" 0.829611070836335 "B" 3 99
"1200" 0.837546639039436 "B" 3 100
